37.591	2.15349
2.92336	-3.95565
79.7528	-2.52685
74.4293	-3.23918
78.7484	1.58613
11.2371	-4.02196
62.6977	-3.03202
71.0278	3.65269
68.4794	3.62564
23.6149	3.29948
42.4122	3.79005
19.8658	-2.35723
42.7448	2.18812
61.2088	2.73625
41.4865	2.86569
29.9498	-1.90426
32.294	2.29016
92.9042	2.57092
34.4637	-4.26125
78.1635	-4.11942
34.1045	-3.09818
55.1435	5.39838
36.2703	-2.43903
88.886	4.67328
97.5002	3.33271
29.2514	3.11626
21.8717	-3.30704
88.6173	-1.63056
60.704	2.2608
15.4448	-3.82099
77.4725	-3.66262
1.1199	2.39468
15.2054	2.4851
66.9673	-3.56828
54.2574	-2.52401
47.5363	4.09761
42.0286	-3.27207
4.68106	-3.28319
96.6835	-3.16045
54.6892	-3.77691
81.0129	1.30259
76.3474	2.17627
18.0717	2.06387
92.2133	2.90706
31.1306	-1.51363
82.1708	2.10539
9.89111	-3.61532
51.3679	-4.99334
90.5637	1.16932
16.1332	-5.488
65.0419	4.14168
63.095	2.37778
89.0403	-3.39941
50.2694	2.64989
57.1543	2.38774
2.33998	-2.31934
99.6452	4.87881
5.24663	1.55472
65.831	3.14919
91.3412	1.60462
11.4458	-4.71503
92.5603	3.01674
32.763	3.16699
12.6687	-3.49364
57.3107	3.28998
12.6098	4.3216
92.9712	-1.79584
18.9512	3.95264
33.9197	-4.60809
63.3127	3.38719
6.95502	-1.07247
20.6308	-3.04167
15.0752	3.26239
67.2922	1.70994
87.3063	2.67424
13.9302	-4.33757
57.8468	3.66408
9.98057	-3.67399
15.8547	-4.20586
58.4369	-1.40008
89.0591	3.00382
49.8841	-2.50834
42.9416	3.31247
23.4415	-2.63455
81.8067	4.10807
9.3848	3.69943
89.5671	-4.0639
47.8225	-3.88629
10.4604	-3.39883
53.1888	2.49442
52.9505	-3.1372
45.1956	1.79923
96.0101	3.72559
72.3327	1.79599
98.0307	-1.97622
40.8459	1.61651
30.0095	2.70709
78.5501	-1.33011
39.6472	-2.61921
36.9854	-2.58428
91.1881	1.01763
11.5502	3.61078
68.8006	1.27056
98.9233	-3.4636
15.8353	-2.70502
73.4895	2.52233
59.9575	3.49428
46.8989	2.82694
64.4864	-3.88257
16.2207	3.36373
66.8908	3.25135
49.7785	4.52717
88.5322	4.2103
48.5676	2.8838
36.4603	-2.77203
58.8771	-2.91206
86.4271	4.75963
53.1492	-2.46701
28.5508	-2.12144
74.2621	-3.90984
54.8527	-2.52557
48.5719	2.78257
21.4226	-4.05675
35.3947	-1.55886
50.7871	-3.41847
69.6734	1.30167
56.7394	2.20463
5.72518	2.1069
29.0453	-2.85483
70.4388	1.90947
6.37156	-4.13411
13.3918	3.27469
40.1537	3.37602
25.14	3.03329
90.1658	3.54255
77.5774	4.17663
8.55506	4.21216
33.9274	2.53091
3.56548	3.03977
61.0071	-3.47155
51.8407	1.86283
14.9416	1.92672
60.469	2.83939
14.2698	3.53279
75.584	-2.26108
33.4677	2.76935
41.3899	-3.20309
79.8536	5.13597
75.5759	2.91549
98.0443	-4.13938
77.0072	2.58871
43.5693	-3.24378
92.8284	3.77171
54.1169	-2.82985
4.24816	2.67127
99.0681	2.7245
46.9463	4.73986
5.06585	4.08627
25.6317	-3.98143
75.4527	-4.43744
22.6991	3.47986
82.0717	-2.52813
59.4425	-2.46393
98.8063	-3.99368
67.453	-3.88078
93.9237	4.90495
40.0809	2.29164
25.8881	-3.03445
53.6547	3.81219
1.58239	-4.61616
18.1853	6.07415
11.4566	-4.28571
89.3795	2.35044
72.1805	-3.40769
79.7194	-3.59042
62.8003	-1.99846
69.8074	-3.20394
91.4222	-2.97717
72.6644	-4.27566
95.9293	2.0163
80.2759	2.50797
36.6592	4.33249
57.9066	4.36461
60.4173	3.07566
90.7555	2.86325
90.4591	3.05029
71.3062	-3.55098
16.3467	3.94345
5.08581	4.58655
98.5004	0.0174451
38.9123	-1.89844
66.4039	2.36679
23.088	-0.255319
36.8609	5.10244
18.7121	1.88789
64.2905	-3.45547
73.7896	3.45834
54.754	2.50465
29.221	1.98384
57.098	3.28015
61.0283	2.32804
90.6722	-3.00174
51.1634	2.77444
74.6552	1.9123
21.6558	-2.92189
43.3108	3.80012
95.241	3.7409
68.5722	3.58518
47.5336	3.55804
54.017	-3.3275
92.252	2.69922
90.9406	-1.96675
32.025	1.66538
84.3637	-2.65214
4.70578	-2.90787
57.9546	2.07612
57.8334	1.48551
50.4379	-3.68102
63.8601	3.62818
57.531	-2.26571
19.4686	-3.03616
4.87361	2.55162
50.4694	1.87443
48.0861	3.39856
33.4291	-4.08994
67.9563	2.5183
14.908	0.43634
35.3338	-2.51745
95.2023	1.43946
3.6484	-4.65748
72.6959	-3.10993
19.0116	2.70163
93.5641	3.68901
24.6007	-1.90798
89.5587	4.262
32.2421	2.98264
28.398	-4.06585
15.2935	-2.74065
65.7628	2.23469
81.7505	3.42437
18.4949	2.72216
40.1844	-3.25478
66.4432	4.39032
80.4792	3.17055
58.2279	-2.96939
38.3504	-3.08902
7.6664	1.1461
49.1749	-4.79225
51.2224	-2.59089
56.9797	2.39912
0.0419944	-2.25505
98.3465	-2.7309
45.9112	5.38337
53.9943	3.4718
6.84171	-1.92235
28.812	2.64803
35.4046	-3.61544
55.3171	-2.51211
26.9003	3.85073
44.9918	2.89045
88.642	1.46729
79.8717	-2.99568
32.379	-2.7641
33.8683	-2.77695
18.3651	3.63537
27.3535	-2.33069
15.3904	1.31107
8.52787	-2.11191
65.5364	3.25482
45.2863	-1.47071
7.78383	2.95288
87.6381	-3.73467
36.716	2.28067
21.2664	-1.66638
35.337	3.09959
64.7299	1.9205
65.9036	1.63743
56.5432	2.05661
1.0663	3.05963
96.5945	1.78645
30.7211	-2.75222
37.462	-4.72505
20.939	1.7377
99.8359	3.88894
64.9957	3.51778
78.696	3.69851
81.9246	2.41743
7.44788	3.22604
94.3015	2.24632
5.15583	2.8055
52.407	0.681811
67.3937	-4.77642
47.1581	-2.65381
14.6553	2.69009
88.6491	-3.66484
52.3695	-2.91064
24.7299	3.84595
70.092	4.11501
75.6054	-2.32615
24.7755	2.73601
76.4826	-3.2456
23.6986	4.65677
3.30803	2.90097
62.4921	3.45768
68.8621	3.9029
8.38308	3.65378
18.2215	-1.9632
88.3794	2.9356
62.7874	1.56814
12.3527	-1.6402
84.2553	2.46443
54.355	2.98436
67.9826	1.71751
20.2774	2.50163
44.8295	-3.47665
40.673	-3.74582
33.4162	4.22484
75.6077	3.59587
66.5962	4.06572
25.3345	-2.70003
18.1426	-2.3639
25.8654	-4.44999
84.8909	3.176
16.3457	3.69257
18.7492	-1.71292
50.7432	2.8319
15.7912	2.7302
71.7751	-3.46623
18.4249	2.8757
25.4501	-2.12177
41.6211	2.50468
75.8742	1.47639
61.8155	-2.22249
78.1615	4.23002
5.25117	-2.72192
67.482	-2.51584
4.71835	2.84635
49.4002	3.72355
11.3635	-4.61949
85.2149	-5.94007
20.0583	2.53773
83.593	2.36191
90.4699	2.18363
49.8982	3.61991
4.5493	2.35255
54.0218	3.78261
75.7175	-3.6689
21.8716	3.9913
56.5842	-2.82781
39.0737	2.85858
63.0738	-3.11661
47.559	-3.52559
28.2363	-4.34561
67.883	3.17999
8.77238	2.99287
30.674	3.51043
43.2847	0.226064
14.6994	-2.61446
19.4997	1.50029
80.0416	-2.85409
19.3677	-3.73971
74.9647	-4.07411
60.5222	2.98425
25.9211	-4.28639
33.0769	-1.70653
74.0997	2.5116
60.4945	-2.62081
87.5183	3.30386
69.0457	4.55023
56.0659	-2.88122
44.7386	3.26112
10.1583	-2.57207
86.6112	4.58868
24.2486	-2.54149
35.1203	-2.72819
7.58938	-2.06729
35.2069	5.7516
11.6792	-4.31968
27.3202	-0.75508
5.59566	-2.66035
34.5498	-1.07033
53.1215	-5.00552
48.686	4.38883
42.6925	3.17842
36.2039	-4.31459
64.1112	5.50464
73.6487	-4.5874
3.4285	4.86035
22.7504	3.14886
39.9611	0.893417
67.9277	2.21526
25.7521	-2.87243
25.6517	2.23447
50.1112	-2.70415
64.7021	1.52982
89.3401	-0.789897
20.1405	2.7924
0.897297	1.53893
37.1547	-2.61376
72.8714	-2.67188
80.8449	-3.26917
88.3698	2.10373
46.3315	1.40083
66.8034	4.62652
58.4504	-1.40141
87.6404	3.38481
13.8326	-2.84678
36.8376	3.59709
21.8204	3.40846
83.3119	3.18271
68.2909	-4.84024
33.5124	2.33172
94.4049	-1.81878
75.7144	5.5606
26.4096	0.987907
85.7465	-1.39622
29.2518	-4.40961
47.2592	-4.92656
39.3431	-2.18836
46.7013	-4.21384
8.51813	-2.27448
6.00056	4.00547
76.7532	-2.86089
91.9658	3.40825
4.9278	-2.04685
7.73931	3.6884
13.0512	-2.00749
85.2323	2.58563
44.6774	-2.84338
25.2781	4.76642
1.41055	-2.01051
32.3407	2.29806
54.308	-3.72313
65.2665	3.24224
15.7108	-2.12458
1.99547	3.05348
99.2521	-2.98787
60.2511	-3.58888
72.6367	-3.26727
5.12212	1.76546
86.6772	4.6268
44.7304	-1.64787
84.4698	4.05768
53.1032	-2.7308
37.7729	1.74874
24.1724	-4.5624
38.3691	4.02654
83.1756	-1.60405
55.4172	-2.28908
74.5589	-2.59011
8.28864	3.02208
81.4116	-3.37304
5.78644	3.09558
89.8127	-2.98212
96.4603	4.1108
76.512	-2.65801
20.7433	-4.25823
13.3723	-2.13927
43.1645	-4.08529
52.1965	-4.33334
55.7754	2.75676
56.4951	2.6019
87.3965	-4.32377
90.8806	2.04637
11.6046	-2.62758
52.8799	-2.1387
61.0528	3.9933
84.6303	2.51605
50.2436	-1.08476
42.8838	4.19894
39.3398	3.31777
81.0297	4.88228
28.9298	2.65887
28.1374	-3.18121
1.79703	3.01042
59.3333	0.420777
62.4979	2.50998
1.33215	4.50881
56.0172	0.393279
74.0974	-3.00415
11.2235	2.20584
78.0055	4.8026
89.9567	2.44593
28.1765	-1.72735
44.9405	-3.5604
82.467	4.03027
49.4064	-2.48663
46.5271	-4.85117
86.7935	-3.49452
16.988	1.80862
95.4137	-1.40804
40.3113	-2.95856
82.752	3.1639
74.5672	2.0058
98.5902	3.06392
64.8687	-2.7807
88.4132	-2.60244
32.8946	3.33628
73.7018	1.33731
79.1907	-1.65233
60.1664	-4.43339
69.4474	-0.629173
73.6998	3.81597
14.0032	-2.26821
42.1336	-1.54754
27.4893	2.14843
5.26768	1.82292
51.3339	-5.05346
77.4259	-3.50573
50.3586	-2.50077
9.79534	2.64547
40.3876	2.51209
92.4348	-2.44342
13.0683	-3.05379
66.0802	-4.73299
85.5896	6.58984
94.3897	2.58825
89.3539	-2.00683
20.4801	2.49439
80.3199	-3.34657
39.0317	-1.30462
36.8994	-4.20276
47.609	4.18808
37.4352	-2.16235
78.1208	-2.60389
26.4598	4.01453
68.7318	1.50658
60.6895	2.51249
67.1034	3.89351
42.4278	-6.35271
6.08529	2.6864
79.5166	-1.87971
44.2517	3.29271
80.8806	2.41795
74.3043	4.14374
8.26057	-2.37919
10.8882	-3.6969
59.905	-2.37402
29.455	3.04523
42.9008	2.35288
43.848	-5.31708
1.30961	-3.1208
84.4822	-4.13206
10.3248	-3.05882
38.8475	-4.56871
70.7597	-3.1128
40.348	3.45263
89.2815	3.17391
41.4515	3.47692
82.426	-3.55653
36.3637	3.07665
91.5598	-2.96567
98.8528	3.69348
4.48473	-2.95774
34.1535	1.9655
10.4763	2.48799
85.0344	-3.78402
73.3113	2.83124
55.991	-2.73615
55.8538	-2.91173
96.7742	4.0967
58.6537	2.98806
49.9184	3.51906
56.0007	-1.87419
85.7662	-3.82413
0.351799	-4.00404
54.6574	-2.28162
68.7607	3.59371
88.9724	-2.51988
53.4949	-2.36458
56.0545	3.39084
91.9833	3.62419
5.04422	-2.34131
59.525	-1.6217
20.9749	3.67074
39.6307	-3.96624
53.9171	-4.04038
17.0556	-2.97967
15.9072	3.16311
72.9706	4.67921
12.2984	-1.76744
99.9401	-3.46602
73.4768	-4.73538
27.4974	1.63656
71.5729	2.60224
75.4537	-2.08832
8.71169	4.68603
17.8841	2.83366
65.2356	-4.38387
70.4643	-4.25521
74.8447	-2.7811
91.0564	-2.93775
48.7083	3.44621
46.7221	3.44975
65.8354	3.13492
95.7962	2.57718
16.0032	-2.8755
62.1132	-3.96905
74.1413	-2.19719
85.9337	-5.37747
52.1707	-4.85983
50.8157	-3.74423
65.4262	2.5056
35.0405	2.90833
34.6249	-3.88423
47.3074	2.55341
99.6407	3.14601
55.0701	3.625
29.761	-2.53174
44.604	-5.60072
25.5236	-2.38321
53.6424	1.14554
54.7847	-3.3556
2.15198	-2.42218
53.2436	3.33996
8.81119	-4.00515
29.3419	-1.78313
6.49816	3.4594
99.4885	-1.78443
16.0046	3.86034
23.9761	-4.90748
49.4747	2.93809
29.9325	2.47144
11.1562	-3.84296
95.4793	-4.0618
59.518	4.57797
2.64714	-3.42242
18.0218	3.10367
7.13307	-2.24952
0.899954	-1.88707
73.4384	-3.1643
51.9186	-2.83517
69.2155	-3.04068
35.5655	4.77268
39.4528	-4.71344
70.6199	1.76026
48.5918	3.00629
36.4512	3.53467
5.58214	1.21155
93.5055	-2.50628
17.1527	-2.28353
81.5302	-3.87476
93.1093	-3.80952
62.6818	-1.93275
32.9787	3.58279
73.9716	-2.50937
69.294	0.498259
72.7879	2.19047
41.7119	2.18064
79.2057	4.12025
97.4372	-2.90851
33.1402	3.15139
80.684	-1.61
77.9781	-3.20207
82.1925	3.79863
2.94879	-2.69521
77.5124	2.61328
83.1021	3.23566
59.0767	-2.22428
50.7404	-1.63091
5.65232	4.37821
58.031	3.65936
64.2447	2.53692
30.0377	-3.73304
35.0093	2.71633
62.7002	1.45339
66.7502	2.13461
81.8604	2.70777
76.6567	3.58928
75.9795	2.30189
59.0358	-2.54682
23.5732	-2.96092
46.7291	-4.22635
39.1563	-2.52721
63.0557	-4.2131
65.167	4.59299
27.7596	-2.97205
89.0494	-3.85014
88.7648	4.80835
78.6842	4.2399
29.1837	-2.83287
73.9359	5.98318
91.4069	-2.777
83.4826	1.76791
88.7613	-3.06824
95.0585	-4.33175
71.8948	-3.34933
76.0967	-3.15664
69.3179	4.56531
64.07	-3.97195
59.7848	-2.32164
45.7925	1.38031
19.4344	2.06891
86.8236	4.88422
76.3227	-3.99602
35.728	-3.12219
94.8311	-3.9002
68.8321	4.17865
69.4347	-1.08126
6.20226	4.02387
23.7451	1.81151
61.8398	-3.74998
20.327	2.694
40.1398	-3.90303
10.1866	-1.46584
3.23461	-3.03625
85.5292	-3.60284
28.524	-3.07247
51.2513	-3.78647
7.90685	3.14498
7.61644	1.77671
13.4827	-2.21964
32.1945	-3.77283
55.0364	3.51934
9.95029	1.91344
20.4619	3.40842
56.1078	-2.51626
67.0511	5.77799
83.9278	3.92335
54.2868	-2.02076
89.9894	4.21435
31.6334	3.13266
19.4185	2.98822
76.1363	3.45963
98.7914	2.33055
65.5229	-2.53684
65.2018	-3.47348
91.6511	2.21219
94.8266	3.06066
11.9924	2.12529
79.7809	4.30169
86.9921	2.75172
51.7268	2.02753
24.1402	3.43568
7.67941	3.62795
41.7096	-1.41982
69.6842	-2.95695
63.4915	3.79006
78.553	2.63722
93.6127	-3.94101
9.13385	3.39343
28.5132	3.38685
73.3828	-2.94548
58.5033	-2.64036
66.0121	-2.54293
19.7359	2.98563
1.44739	-3.49438
22.4581	-2.22122
34.3077	-3.77659
75.9793	-4.0091
48.4317	1.86179
58.7404	-5.22875
99.0825	-2.89913
7.44272	1.87525
83.446	1.66928
47.5118	0.59945
70.7192	-3.65504
79.6507	2.47123
68.7792	-2.53813
8.64926	1.26467
69.6743	-3.018
13.9596	-4.3383
83.2558	-3.66102
43.3439	-3.93898
63.6106	-4.42664
86.5128	-2.67637
96.7945	1.62692
1.32655	-4.22114
73.9635	2.73023
16.5721	3.09914
95.7388	-1.51455
72.1357	2.75236
65.9902	-3.56956
62.2677	-3.4214
7.53071	-2.12279
50.7085	3.36867
71.151	-3.6516
96.6311	2.55987
34.7482	2.50281
2.24706	-2.67392
62.1423	-3.50581
72.1061	3.6327
0.0314426	2.95331
66.1494	3.38134
30.4209	2.47246
89.6185	-3.18153
3.01839	-2.54534
69.949	3.2991
61.6124	4.31173
93.3616	2.16271
74.8284	2.92788
67.9771	-3.61774
27.5133	-4.28536
6.17422	-2.65969
89.0496	3.37282
93.0915	-2.74498
45.8556	-3.34972
4.67109	2.57678
0.23941	-4.75814
25.1686	2.08241
76.2577	3.03924
83.3852	-3.52667
74.6646	-3.29932
59.7573	-2.46327
20.4422	2.82703
51.3555	2.60374
70.4113	2.47659
30.6092	3.56508
43.5652	2.34453
40.7216	3.10336
37.3981	-2.07467
68.3813	2.88539
32.3141	-3.80531
52.904	3.14834
43.0867	-4.18504
52.6488	-1.14775
76.6511	-3.83611
56.6341	-3.92417
33.1923	-2.23198
40.2297	4.01223
90.161	-3.51358
92.0396	-1.59878
13.3364	-1.81542
87.3418	-1.75383
39.0292	-1.53578
93.1042	-2.43561
81.5203	-2.17405
92.3022	-3.13112
15.298	4.0311
56.2276	3.24845
17.0053	-3.80511
77.9074	4.4556
97.3478	3.59439
92.0975	0.404607
20.0674	-3.50827
82.5031	-2.84602
57.7413	3.05238
63.2592	-3.69212
14.9796	3.87271
75.9113	2.47991
71.522	2.09289
59.2499	-5.13826
43.7913	3.37356
99.6278	2.17357
6.19057	3.06295
31.7531	2.94315
6.6484	-3.43504
18.3594	-2.75022
75.3963	-2.82079
56.5744	1.05945
8.88337	2.45644
77.4723	-2.73335
35.603	-5.16496
20.729	-2.32857
74.6285	-4.73459
44.102	2.37636
79.1586	-3.14014
18.6887	3.02142
87.3513	-3.39753
52.3825	-1.7988
48.481	-2.84789
63.1648	-4.38116
49.0956	-3.88194
23.6473	5.0994
30.976	2.81379
3.20337	-2.76976
34.2685	2.47923
30.2917	1.20731
74.6965	-4.24821
4.00511	2.86291
62.3775	3.08202
74.6638	2.54772
45.6404	3.18147
49.1579	-2.81514
40.6053	-3.42494
40.5147	2.78413
8.9531	-4.20509
51.437	2.30474
53.8693	3.16244
29.5461	-3.40829
68.8105	3.01834
52.2515	-2.72156
28.3043	-5.32928
82.9324	3.51156
28.7084	-4.24121
53.5326	3.74664
11.1946	-3.19937
78.2507	-3.18693
85.7548	2.98691
22.1275	3.21384
16.5623	2.55998
81.0294	-4.55378
24.5959	-1.19148
20.2916	-2.95816
31.7368	2.44973
15.8264	3.43395
25.451	2.52689
86.7543	3.31985
17.9216	-1.49172
71.6051	3.12555
23.079	-5.32527
51.0742	-3.68432
1.27206	-4.0303
17.2147	3.51483
65.3967	5.19172
11.1525	1.99816
18.1666	2.9701
94.7429	2.50957
80.0674	3.23402
8.1345	2.56476
52.0147	-2.04814
7.63531	3.34123
94.0706	-2.79848
92.3592	-2.48104
83.4589	2.63889
16.0783	1.96927
60.2564	2.68685
77.177	-3.85702
26.3902	-1.59271
14.5355	2.48669
58.5484	-3.64822
40.7421	-3.08436
66.8136	3.16363
73.8605	-1.21051
18.2096	-4.55484
21.9513	-4.33587
13.9305	2.556
96.6963	-4.00197
16.6186	1.50767
82.23	4.67439
7.70046	-3.20023
67.5939	2.08839
8.93705	2.36483
97.2876	-2.84607
15.5166	-1.39146
87.6559	-4.62186
38.9526	2.61351
39.3713	-3.42979
56.4914	-1.5714
23.0663	3.6659
62.8042	4.84591
41.6162	-3.28338
28.6232	-3.27387
88.3216	3.14233
93.8575	-2.48675
42.4594	-3.41864
42.2548	2.67615
91.8008	-4.42914
24.2215	3.24464
95.9752	2.81833
50.1171	-1.61725
52.0801	-4.18608
82.1881	-1.51482
0.956719	-3.13946
37.5198	3.45357
85.4161	3.29007
23.6221	-2.86609
52.1181	2.63996
5.70902	2.09527
96.6149	3.27515
97.1758	2.70054
93.6583	4.3861
45.1605	-2.64837
98.9471	-3.00677
4.22057	-2.92778
42.5073	-2.67013
78.937	-3.81703
59.2298	-4.06293
25.8931	-3.67345
95.6213	-3.56354
79.1242	3.76158
38.4743	2.68576
59.2633	2.6352
72.7111	-3.72029
53.785	-4.71812
46.1895	2.57215
89.4182	-2.20237
61.1137	-3.59528
62.514	2.39768
5.48893	4.33882
34.8347	-2.44143
95.5721	-2.72977
25.5334	5.01639
62.7516	1.73813
52.4827	3.54033
95.0611	-2.6167
49.8371	-2.97394
67.7797	-4.03495
28.9809	2.55634
15.1786	2.3265
48.7245	1.39375
31.3236	-3.76765
60.3887	-2.9449
1.51244	-4.87675
56.1316	3.21675
33.1697	-2.88537
27.754	0.691116
89.0382	-3.05575
19.941	2.37697
79.8703	-1.79822
31.9304	2.86579
62.9384	3.44397
18.3547	-4.26584
92.4628	-2.70436
46.1049	4.04141
6.28678	2.49311
2.68357	3.90893
0.815981	-5.14147
88.8421	-2.15604
77.3443	3.96601
99.8663	-2.12149
65.4121	4.53053
83.4955	2.79931
81.8496	-1.56232
1.24575	-2.81116
51.4651	5.01347
2.18825	2.33727
16.5084	3.25604
86.2083	-3.04847
37.1898	4.03436
89.0171	4.36164
49.8595	-1.93339
53.5516	3.6419
87.7237	2.07606
76.6266	1.70345
19.9382	-2.04579
10.8716	-2.49396
40.0073	-3.21456
2.85714	2.74124
31.1155	1.96528
69.9079	2.71848
91.3266	-1.75939
4.86245	-3.76276
81.2509	4.79015
74.4759	-2.48269
12.6813	-3.07419
98.1265	3.3774
47.2899	4.23665
16.6115	-3.65052
95.3653	3.67665
15.5906	-3.02965
39.4931	5.11597
59.1539	-2.52281
16.0896	2.55496
66.6276	-3.33263
38.0758	-3.40905
27.502	-2.51219
71.1973	-3.60513
8.9952	-1.26777
17.4615	-4.07581
12.3469	3.19754
66.3883	-2.37004
12.186	-1.91037
50.6368	2.35973
91.484	-2.79465
38.7563	4.42598
85.2537	1.19132
65.4142	2.62154
51.0543	-4.35616
80.02	2.74315
19.2868	-4.33831
1.41254	2.13025
31.6239	-5.25911
7.28225	3.16293
45.5717	4.22248
42.7498	3.9631
63.1987	3.34876
39.2894	-2.19621
68.7087	-2.50075
0.0758057	-3.19837
8.22849	-3.0907
20.343	-3.13161
90.556	3.17001
42.9542	-3.55868
82.5563	-5.66984
68.1913	-3.33221
50.9977	-2.7733
38.5674	-4.43671
51.3371	2.33262
44.9917	-4.77971
53.2053	2.79655
15.3366	3.1745
65.5374	-2.93101
12.2955	2.79242
38.4824	-3.11186
48.3293	-2.95813
32.4489	-3.50913
41.5971	2.54762
37.4947	2.62778
96.206	-3.45663
13.238	2.65786
76.5448	-3.79392
93.2073	2.26137
1.28281	2.70328
13.5155	4.85743
33.6552	3.77902
47.5106	-3.62501
3.46027	-3.27009
30.3607	2.97818
84.5372	3.16384
72.0675	-2.36345
46.8578	-1.57705
80.9187	2.71257
5.54956	2.37986
35.8884	-0.409579
14.1425	-2.24038
92.0686	2.73415
34.6514	1.08971
18.2695	4.85696
28.9685	-1.65859
59.2108	-3.26067
45.8258	1.69936
95.8134	-3.44179
23.5773	3.73242
51.1544	4.88831
18.5274	-3.38226
51.9013	3.5194
41.6947	-3.19024
29.4466	-3.09629
78.2041	-4.41895
68.0667	-2.82449
61.5831	2.92453
42.0028	3.66654
58.8646	1.9103
55.699	3.01134
23.2901	1.50799
67.6786	3.50209
86.5746	3.84224
28.5888	3.83777
11.6147	3.15123
14.2715	-3.10421
52.348	2.20493
20.8946	-2.31668
84.3354	-3.97542
70.0858	-3.06568
50.1593	1.70149
64.4262	-1.46627
94.6642	4.17882
93.5276	-2.54029
85.8813	1.47384
63.4029	-2.8577
60.348	-3.62767
79.0372	-1.35237
49.8388	1.98093
13.2012	2.73216
31.6252	2.43966
95.3026	4.24686
86.6009	-3.54779
79.5159	2.815
73.421	3.15022
46.1795	-3.08732
97.1417	-2.62255
65.5622	2.66753
59.0201	-1.38972
76.6029	-2.37756
83.6773	2.86826
73.1553	-2.40769
95.7321	3.30318
27.5504	3.09612
17.8534	2.80826
32.628	0.293904
96.6793	3.53544
41.6478	-3.71075
2.058	3.75872
44.9911	-4.44656
57.1968	-2.16805
60.8425	2.80653
27.8654	3.82093
53.6586	2.65403
96.2334	4.69668
71.6325	1.1264
99.085	-3.14208
83.0873	-4.46262
27.8344	-1.32325
68.9148	-2.96554
15.4874	-3.54593
1.37607	-3.02837
48.1004	2.39184
2.40121	1.93754
37.3296	4.19299
9.82266	-4.91777
54.3062	2.87509
26.3322	-2.44349
40.5202	3.07185
60.3369	-1.90355
44.3378	-3.57237
4.89726	3.80513
37.0884	-4.70048
23.1141	1.68568
53.4629	2.19092
4.00142	-2.24136
28.8609	-3.13476
6.85584	4.61921
67.423	3.61146
20.2868	-4.84083
49.9951	-3.44484
39.5653	3.15506
65.8903	-4.0172
52.5267	-3.47553
84.0894	2.96457
45.5734	0.549754
44.1854	1.75956
55.5173	2.31501
14.9584	-2.48621
25.1585	-3.89361
0.292561	3.67331
66.9711	3.31455
92.0425	-2.70592
17.9535	2.70316
23.5962	3.5671
38.0647	2.34677
9.55891	1.85163
22.608	-2.32983
84.6836	-0.433597
46.1063	-4.01612
62.7509	-2.42404
99.8981	3.25364
50.3831	1.71584
41.902	-1.42701
11.677	-3.53773
